Task Name,Completed By,Day,Completed,Time,VIP Acct#,Account,Address,City,ST,Zip,Distance,Premise,COT,Chain,On/Off Premise:,Did you speak to the buyer:,Who did you speak with:,CMC Notes:,Buyer Committed (New POD):,Instigated Re-Buy:,SKU #1:,Draft or PKG SKU #1:,QTY of SKU #1:,SKU #2:,Draft or PKG SKU #2:,QTY of SKU #2:,SKU #3:,Draft or PKG SKU #3:,QTY of SKU #3:,SKU #4:,Draft or PKG SKU #4:,QTY of SKU #4:,SKU #5:,Draft or PKG SKU #5:,QTY of SKU #5:,SKU #6:,Draft or PKG SKU #6:,QTY of SKU #6:,Buyer Objection:,Sampled Product:,Staff Education:,Built Display:,Confirmed Display:,Where is the Display:,How Many Cases:,Added POS:,Scheduled a 3rd Party Tasting:,Date of Event/Tasting:,Shelf Optimization:,Cold Space Placement:,Pricing Survey:,Supplier Price:,Competitor #1 Name:,Competitor #1 Price:,Competitor #2 Name:,Competitor #2 Price:,Mispriced Item Correction:,Price Feature Added:,Cold Shelf Photo #1:,Cold Shelf Photo #2:,Competitor Photo #1:,Competitor Photo #2:,Display Photo #1:,Display Photo #2:,Display Photo #3:,Menu Feature Photo #1:,POS Photo #1:,POS Photo #2:,POS Photo #3:,Warm Shelf Photo #1:,Warm Shelf Photo #2:,Other Photo #1:,Other Photo #2:,Other Photo #3:,Removed Damaged/OOC Product:,Executed Event:,Follow up:,Distributor Name:
"Good Boy Vodka","Matthew Pierce",Fri,20241122,"01:45 PM",3590270,"BEVMO! 155","5644 MISSION CENTER RD 203","SAN DIEGO",CA,92108,0.0,OFF,"LIQUOR/PACKAGE STORE",BEVMO!,Off,YES,Mark,"No package in here right now I talked to Mark about it. He said he would try but most likely have to go through corporate for a liquor.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Abnormal,"Matthew Pierce",Fri,20241122,"01:44 PM",3590270,"BEVMO! 155","5644 MISSION CENTER RD 203","SAN DIEGO",CA,92108,0.0,OFF,"LIQUOR/PACKAGE STORE",BEVMO!,Off,YES,Mark,"Told Mark about missing secrets Safari really happy we finally have boss and hazy back in here again that took a while to get back. Sounds like you should order on the next order.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Rogue Ales","Patrick Schroeder",Fri,20241122,"01:44 PM",3505197,"CHEBA HUT","960 W UNIVERSITY DR STE 108",TEMPE,AZ,85281,0.0,ON,RESTAURANT,"CHEBA HUT",On,NO,Liz,"I stopped in and talked to Liz. She said the buyer would be in later today. She didnt have much time to talk since it looked like their lunch rush. I said Id come back at a different time.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Odell Brewing Co","Patrick Schroeder",Fri,20241122,"01:44 PM",3505197,"CHEBA HUT","960 W UNIVERSITY DR STE 108",TEMPE,AZ,85281,0.0,ON,RESTAURANT,"CHEBA HUT",On,NO,Liz,"I stopped in and talked to Liz. She said the buyer would be in later today. She didnt have much time to talk since it looked like their lunch rush. I said Id come back at a different time.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"12 West Brewing","Patrick Schroeder",Fri,20241122,"01:43 PM",3505197,"CHEBA HUT","960 W UNIVERSITY DR STE 108",TEMPE,AZ,85281,0.0,ON,RESTAURANT,"CHEBA HUT",On,NO,Liz,"I stopped in and talked to Liz. She said the buyer would be in later today. She didnt have much time to talk since it looked like their lunch rush. I said Id come back at a different time.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Blake's Hard Cider","Jay Watson",Fri,20241122,"01:43 PM",2758842,"BARLEY HOUSE ON YALE","5612 SMU BLVD",DALLAS,TX,75206,0.0,ON,BAR,INDEPENDENTS,On,NO,Kimi,"Chelsea wont be in until later tonight. I left some samples and showed Kimi some of the POS items we could give them. I will text Chelsea and set up an appointment for a later date in December to go over the portfolio and discuss events. Will update soon.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Odell Brewing Co","Jay Watson",Fri,20241122,"01:43 PM",2758842,"BARLEY HOUSE ON YALE","5612 SMU BLVD",DALLAS,TX,75206,0.0,ON,BAR,INDEPENDENTS,On,NO,Kimi,"Chelsea wont be in until later tonight. I left some samples and showed Kimi some of the POS items we could give them. I will text Chelsea and set up an appointment for a later date in December to go over the portfolio and discuss events. Will update soon.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
poppi,"Jay Watson",Fri,20241122,"01:43 PM",2758842,"BARLEY HOUSE ON YALE","5612 SMU BLVD",DALLAS,TX,75206,0.0,ON,BAR,INDEPENDENTS,On,NO,Kimi,"Chelsea wont be in until later tonight. I left some samples and showed Kimi some of the POS items we could give them. I will text Chelsea and set up an appointment for a later date in December to go over the portfolio and discuss events. Will update soon.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Spirited Brands","Jay Watson",Fri,20241122,"01:43 PM",2758842,"BARLEY HOUSE ON YALE","5612 SMU BLVD",DALLAS,TX,75206,0.0,ON,BAR,INDEPENDENTS,On,NO,Kimi,"Chelsea wont be in until later tonight. I left some samples and showed Kimi some of the POS items we could give them. I will text Chelsea and set up an appointment for a later date in December to go over the portfolio and discuss events. Will update soon.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Best Day Brewing","Andrew Burton",Fri,20241122,"01:42 PM",4780071,"COPPERHEAD SOCIAL CLUB","2810 N DAVIDSON ST",CHARLOTTE,NC,28205,0.0,ON,BAR,INDEPENDENTS,On,YES,Julien,"Great chat with Julien today about Best Day!! He is still crushing best day kolsch here and is excited to have us as his NA option! I will continue to follow up here to make sure we are represented well!!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/06/24,
poppi,"Keara Hogan",Fri,20241122,"01:42 PM",2643030,"PROFESSOR MARKET","2233 PROFESSOR AVE",CLEVELAND,OH,44113,0.0,OFF,"SMALL GROCERY STORE",INDEPENDENTS,Off,YES,Nash,"Nash is good on poppi this week and no order is needed",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,YES,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Lucky Energy","Keara Hogan",Fri,20241122,"01:42 PM",2643030,"PROFESSOR MARKET","2233 PROFESSOR AVE",CLEVELAND,OH,44113,0.0,OFF,"SMALL GROCERY STORE",INDEPENDENTS,Off,YES,Nash,"Lucky still in the cooler and full No order is needed",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,YES,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
poppi,"Patrick Schroeder",Fri,20241122,"01:42 PM",104392,"AM PM STORE 82527","980 W UNIVERSITY DR",TEMPE,AZ,85281,0.0,OFF,"CONVENIENCE/ GAS","AM PM STORE",Off,NO,Sam,"I came in to introduce myself and the brand. I wasnt able to speak with the buyer but I did pique the interest of the cashier who asked for my card and said hed pass my info along.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Go Brewing","Keara Hogan",Fri,20241122,"01:42 PM",2643030,"PROFESSOR MARKET","2233 PROFESSOR AVE",CLEVELAND,OH,44113,0.0,OFF,"SMALL GROCERY STORE",INDEPENDENTS,Off,YES,Nash,"Spoke with Nash and he is still interested in NJAS please add to next order.",YES,NO,"GO BREWING - NOT JUST ANOTHER DOUBLE IPA 4/6/12OZ",PKG,1,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"One Tree Hard Cider","Zac Ward",Fri,20241122,"01:41 PM",3784105,"BALLAST POINT BREWING","9045 CARROLL WAY","SAN DIEGO",CA,92121,0.0,ON,"TASTING ROOM",INDEPENDENTS,On,YES,"Ryo (Rio)","Jessica comes in at 3 but I met Ryo the AGM and introduced myself. Ryo is Jessicas manager so hes involved in sampling. They have printed menus with 3 ciders on from Newtopia. He said they will probably redo the menus in the next month or two. I mentioned all of our styles and left him a sample of lemon basil.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Clearly Canadian","Keara Hogan",Fri,20241122,"01:41 PM",2643030,"PROFESSOR MARKET","2233 PROFESSOR AVE",CLEVELAND,OH,44113,0.0,OFF,"SMALL GROCERY STORE",INDEPENDENTS,Off,YES,Nash,"Spoke with Nash and he is still interested in his commitment. Please add a case of wild cherry and blackberry BTLs to next order.",YES,NO,"CLEARLY CANADIAN - MOUNTAIN BLACKBERRY 12PK",PKG,1,"CLEARLY CANADIAN - WILD CHERRY 12PK",PKG,1,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Zac Ward",Fri,20241122,"01:39 PM",3784105,"BALLAST POINT BREWING","9045 CARROLL WAY","SAN DIEGO",CA,92121,0.0,ON,"TASTING ROOM",INDEPENDENTS,On,YES,"Ryo (Rio)","Jessica comes in at 3 but I met Ryo the AGM and introduced myself. I talked through the brand and mentioned the Disney location. He said hes involved with sampling with Cam and Jessica. I left him blonde and a sell sheet for IPA.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Seaborn Cocktails","Matthew Pierce",Fri,20241122,"01:38 PM",41005,"BEVMO! 36","925 CAMINO DE LA REINA STE A","SAN DIEGO",CA,92108,0.5,OFF,"LIQUOR/PACKAGE STORE",BEVMO!,Off,YES,Marlon,"They ended up bringing in Paloma logging that in right now after visiting them on Wednesday",YES,NO,"SEABORN MARGARITA - PALOMA 4/6/12OZ CANS",PKG,1,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Bravus Brewing Co","Rich Delk",Fri,20241122,"01:38 PM",3208477,"WHOLE FOODS MARKET 10350","14357 W COLFAX AVE",GOLDEN,CO,80401,0.1,OFF,SUPERMARKET,"WHOLE FOODS MARKET",Off,NO,NA,"I just popped into Whole Foods just to see where they keep their NA selections. I was able to see the peanut butter dark on shelf and I look forward to helping out where I can with Whole Foods in the future.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
"!mprov Cocktails","Zac Ward",Fri,20241122,"01:37 PM",3784105,"BALLAST POINT BREWING","9045 CARROLL WAY","SAN DIEGO",CA,92121,0.0,ON,"TASTING ROOM",INDEPENDENTS,On,YES,"Ryo (Rio)","Jessica comes in at 3 but I met Ryo the AGM and introduced myself. I left him a sample of Paloma and Margarita. They have printed menus that are getting redone soon so maybe theyd be open to adding margarita.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Seaborn Cocktails","Matthew Pierce",Fri,20241122,"01:37 PM",2926131,"BARONS MARKET","11828 RANCHO BERNARDO RD STES 108 &","SAN DIEGO",CA,92128,17.9,OFF,SUPERMARKET,"BARONS MARKET",Off,YES,Karen,"Couple 12 packs still left and mango and Baja are already in here",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,,,,NO,NO,,
poppi,"Jason Fulwider",Fri,20241122,"01:37 PM",4756940,"PIEDMONT BREWERY GRIFFIN","129 SOUTH 6TH STREET",GRIFFIN,GA,30223,0.2,ON,RESTAURANT,INDEPENDENTS,On,YES,Matt,"I talked to the buyer today and he said right now hes not bringing in any new products. He said please follow up with him at the beginning of the year.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Howie's,"Jason Fulwider",Fri,20241122,"01:37 PM",4756940,"PIEDMONT BREWERY GRIFFIN","129 SOUTH 6TH STREET",GRIFFIN,GA,30223,0.2,ON,RESTAURANT,INDEPENDENTS,On,YES,Matt,"I talked to the buyer today and he said right now hes not bringing in any new products. He said please follow up with him at the beginning of the year.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Epic Western","Jason Fulwider",Fri,20241122,"01:37 PM",4756940,"PIEDMONT BREWERY GRIFFIN","129 SOUTH 6TH STREET",GRIFFIN,GA,30223,0.2,ON,RESTAURANT,INDEPENDENTS,Off,NO,Matt,"I talked to the buyer today and he said right now hes not bringing in any new products. He said please follow up with him at the beginning of the year.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Bar Diver","Jason Fulwider",Fri,20241122,"01:36 PM",4756940,"PIEDMONT BREWERY GRIFFIN","129 SOUTH 6TH STREET",GRIFFIN,GA,30223,0.2,ON,RESTAURANT,INDEPENDENTS,On,YES,Matt,"Followed up with Matt he said unfortunately unfortunately at this time hes not gonna bring in any type of the mock tails. He just doesnt think that it would sell in this account.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Michael Perillo",Fri,20241122,"01:36 PM",3579882,"TOTAL WINE & MORE 1405","2701 184TH ST SW STE 108",LYNNWOOD,WA,98037,0.1,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Amy,"Spoke with store manager, Amy, while I was in, we are almost completely out of stock on blonde, hazy, IPA, fat, Randy, seasonal. We need two cases of each. Merchandised account while I was in",NO,YES,"HOLIDAILY - BIG HENRY HAZY 6/4/12 CAN",PKG,2,"HOLIDAILY - FAT RANDYS IPA 6/4/12 CAN",PKG,2,"HOLIDAILY - FAVORITE BLONDE 6/4/12 CAN",PKG,2,,,,,,,,,,,YES,YES,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture","Has Picture",,,,NO,NO,,
"Rogue Ales","Patrick Schroeder",Fri,20241122,"01:36 PM",2968630,"CORNISH PASTY CO","960 W UNIVERSITY DR  103",TEMPE,AZ,85281,0.0,ON,RESTAURANT,"CORNISH PASTY CO",On,NO,Bri,"I came in to try and talk to the buyer. I spoke with Bri who said the buyer was sitting at a table but was in a meeting. I could see he had headphones in on a call so I stuck around for lunch. He was still on when I was done so I let Bri know who I was with and she said shed pass my information along.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"One Tree Hard Cider","Michael Perillo",Fri,20241122,"01:36 PM",3579882,"TOTAL WINE & MORE 1405","2701 184TH ST SW STE 108",LYNNWOOD,WA,98037,0.1,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Amy,"Spoke with store manager Amy about display opportunities for December, she said that she has not got the planogram from ROC Sarah yet. I merchandise the account while I was in. The account is completely full on the shelf and ready for the weekend.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture","Has Picture",,,,NO,NO,,
"Good Boy Vodka","Michael Perillo",Fri,20241122,"01:36 PM",3579882,"TOTAL WINE & MORE 1405","2701 184TH ST SW STE 108",LYNNWOOD,WA,98037,0.1,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Amy,"Spoke with store manager Amy about doing a demo/tasting here in December/January, she said theyve got it set it up through the online portal. We have one case on the shelf right now, we need one more case to fill it up. Merchandised account while I was in",NO,YES,"GOOD BOY - JD VARIETY PACK 3/8/12OZ CANS",PKG,1,,,,,,,,,,,,,,,,,YES,YES,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,,,,NO,NO,,
"Rogue Ales","Michael Perillo",Fri,20241122,"01:36 PM",3579882,"TOTAL WINE & MORE 1405","2701 184TH ST SW STE 108",LYNNWOOD,WA,98037,0.1,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Amy,"Spoke with store manager, Amy, I need a case of a case of honey kolsch, A case of bat Squatch, A case of Pilsner, and case of imperial IPA. Merchandised account while I was in.",NO,YES,"ROGUE - BATSQUATCH HAZY IPA 4/6/12OZ CAN",PKG,1,"ROGUE - HONEY KOLSCH 4/6/12OZ CAN",PKG,1,"ROGUE - DEAD GUY IMPERIAL IPA 4/6/12OZ CAN",PKG,1,"ROGUE - DEAD GUY PILSNER 4/6/12OZ CAN",PKG,1,"ROGUE - HAZELNUT BROWN 4/6/12OZ CAN",PKG,1,,,,,YES,YES,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,,,,NO,NO,,
"Odell Brewing Co","Patrick Schroeder",Fri,20241122,"01:36 PM",2968630,"CORNISH PASTY CO","960 W UNIVERSITY DR  103",TEMPE,AZ,85281,0.0,ON,RESTAURANT,"CORNISH PASTY CO",On,NO,Bri,"I came in to try and talk to the buyer. I spoke with Bri who said the buyer was sitting at a table but was in a meeting. I could see he had headphones in on a call so I stuck around for lunch. He was still on when I was done so I let Bri know who I was with and she said shed pass my information along.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"12 West Brewing","Patrick Schroeder",Fri,20241122,"01:36 PM",2968630,"CORNISH PASTY CO","960 W UNIVERSITY DR  103",TEMPE,AZ,85281,0.0,ON,RESTAURANT,"CORNISH PASTY CO",Off,NO,Bri,"I came in to try and talk to the buyer. I spoke with Bri who said the buyer was sitting at a table but was in a meeting. I could see he had headphones in on a call so I stuck around for lunch. He was still on when I was done so I let Bri know who I was with and she said shed pass my information along.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Phusion Projects - Mamitas","Panos Moutsatsos",Fri,20241122,"01:35 PM",4029994,"PINCHO FACTORY","12590 SW 88TH ST",MIAMI,FL,33186,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,"Jonathan Fondeur","Came in and followed up with Jonathan the GM. He hasnt had a chance to try it  but he will soon. He still has to meet with the his boss adrian to make a final decision. He is waiting for him to be available. Itll probably be after the new year because they are focused on an end of year event theyre doing.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Pink Reef","Panos Moutsatsos",Fri,20241122,"01:35 PM",4029994,"PINCHO FACTORY","12590 SW 88TH ST",MIAMI,FL,33186,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,"Jonathan Fondeur","Came in and followed up with Jonathan the GM. He liked the product but he still has to meet with the his boss adrian to make a final decision. He is waiting for him to be available. Itll probably be after the new year because they are focused on an end of year event theyre doing.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Funky Buddha","Panos Moutsatsos",Fri,20241122,"01:34 PM",4029994,"PINCHO FACTORY","12590 SW 88TH ST",MIAMI,FL,33186,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,"Jonathan Fondeur","Came in and followed up with Jonathan the GM. He liked the product but he still has to meet with the his boss adrian to make a final decision. He is waiting for him to be available. Itll probably be after the new year because they are focused on an end of year event theyre doing.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"4 Hands Brewing Co.","Justin Lueken",Fri,20241122,"01:34 PM",3998860,"TOTAL WINE & MORE 1607","1440 CENTRAL PARK COMMONS DR","SAINT PAUL",MN,55121,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Edna,"Talked with Edna and told her 3 cases of each of the stouts is coming when they arrive at breakthru",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
CANN,"Panos Moutsatsos",Fri,20241122,"01:34 PM",4029994,"PINCHO FACTORY","12590 SW 88TH ST",MIAMI,FL,33186,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,"Jonathan Fondeur","Came in and followed up with Jonathan the GM. He liked the product but he still has to meet with the his boss adrian to make a final decision. He is waiting for him to be available. Itll probably be after the new year because they are focused on an end of year event theyre doing.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Sweet Justice","Justin Lueken",Fri,20241122,"01:34 PM",3998860,"TOTAL WINE & MORE 1607","1440 CENTRAL PARK COMMONS DR","SAINT PAUL",MN,55121,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Edna,"Talked to Edna and asked her to get on sampling schedule she said they were booked til the end of the year but will add us to next year.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"High Rise","Peter Eldredge",Fri,20241122,"01:34 PM",101169,"EURO PIZZA CAFE","12645 N SAGUARO BLVD STE 11","FOUNTAIN HILLS",AZ,85268,0.0,ON,RESTAURANT,INDEPENDENTS,,NO,,,NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
CANN,"Peter Eldredge",Fri,20241122,"01:33 PM",101169,"EURO PIZZA CAFE","12645 N SAGUARO BLVD STE 11","FOUNTAIN HILLS",AZ,85268,0.0,ON,RESTAURANT,INDEPENDENTS,,NO,,,NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Sturgis Brewing","Peter Eldredge",Fri,20241122,"01:33 PM",101169,"EURO PIZZA CAFE","12645 N SAGUARO BLVD STE 11","FOUNTAIN HILLS",AZ,85268,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Dominick,"Stopped off and talk to Dominic at Euro Pizza Caf. While there was able to give him a sample of red cut Amber as they do not have an Amber beer. People have been asking for one. Hes gonna take it home and try it tonight so I will follow back up with them if not next week the week after Thanksgiving.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"High Rise","Peter Eldredge",Fri,20241122,"01:32 PM",101169,"EURO PIZZA CAFE","12645 N SAGUARO BLVD STE 11","FOUNTAIN HILLS",AZ,85268,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Dominick,"Stopped in and talk to Dominick at Europe Pizza Caf. While there I was able to sample him on High rise. He was going to talk it over with Marta. Who is the owner. Ill follow back up with him the week after Thanksgiving.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
CANN,"Peter Eldredge",Fri,20241122,"01:32 PM",101169,"EURO PIZZA CAFE","12645 N SAGUARO BLVD STE 11","FOUNTAIN HILLS",AZ,85268,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Dominick,"Stopped in and talk to Dominick at Europe Pizza Caf. While there I was able to sample him on CANN. He was going to talk it over with Marta. Who is the owner. Ill follow back up with him the week after Thanksgiving.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Wild Tonic","Nora Grusk",Fri,20241122,"01:31 PM",3295689,"HUNGRY MONK","1760 W CHANDLER BLVD",CHANDLER,AZ,85224,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,"Gidi Goldberg","Stopped in for lunch to support the account. Spoke with Gidi, he was also cooking in the kitchen. I know hes a fan of the mule cocktail cans. Left sales sheets of those for him for now, and Im back here next week",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Club Kokomo Spirits","Peter Eldredge",Fri,20241122,"01:31 PM",101169,"EURO PIZZA CAFE","12645 N SAGUARO BLVD STE 11","FOUNTAIN HILLS",AZ,85268,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Dominick,"I had a great meeting with Dominick at Euro Pizza Caf. While there I was able to sample him on club Kokomo rum. He absolutely loved the well and the barrel finished. He was gonna let one of his patrons come in and try it later on. Ill follow back up with him next week or the week after the holiday.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Catalyst Crafted Ales","Celeste Carle",Fri,20241122,"01:31 PM",4110320,"UNION TAP HOUSE","1686 N HIGLEY RD STE 101",GILBERT,AZ,85234,0.0,ON,BAR,INDEPENDENTS,On,YES,"Robert Araiza","I came by and spoke with Robert the buyer here and gave him another sales sheet since I didnt remember if he got one last time I was in here. They like trying out unique beers and I need to figure out the best way to work with Robert.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
