Task Name,Completed By,Day,Completed,Time,VIP Acct#,Account,Address,City,ST,Zip,Distance,Premise,COT,Chain,On/Off Premise:,Did you speak to the buyer:,Who did you speak with:,CMC Notes:,Buyer Committed (New POD):,Instigated Re-Buy:,SKU #1:,Draft or PKG SKU #1:,QTY of SKU #1:,SKU #2:,Draft or PKG SKU #2:,QTY of SKU #2:,SKU #3:,Draft or PKG SKU #3:,QTY of SKU #3:,SKU #4:,Draft or PKG SKU #4:,QTY of SKU #4:,SKU #5:,Draft or PKG SKU #5:,QTY of SKU #5:,SKU #6:,Draft or PKG SKU #6:,QTY of SKU #6:,Buyer Objection:,Sampled Product:,Staff Education:,Built Display:,Confirmed Display:,Where is the Display:,How Many Cases:,Added POS:,Scheduled a 3rd Party Tasting:,Date of Event/Tasting:,Shelf Optimization:,Cold Space Placement:,Pricing Survey:,Supplier Price:,Competitor #1 Name:,Competitor #1 Price:,Competitor #2 Name:,Competitor #2 Price:,Mispriced Item Correction:,Price Feature Added:,Cold Shelf Photo #1:,Cold Shelf Photo #2:,Competitor Photo #1:,Competitor Photo #2:,Display Photo #1:,Display Photo #2:,Display Photo #3:,Menu Feature Photo #1:,POS Photo #1:,POS Photo #2:,POS Photo #3:,Warm Shelf Photo #1:,Warm Shelf Photo #2:,Other Photo #1:,Other Photo #2:,Other Photo #3:,Removed Damaged/OOC Product:,Executed Event:,Follow up:,Distributor Name:
Ritual,"Sam Gard",Thu,20241205,"01:49 PM",100654,"LIBERTY MARKET","230 N GILBERT RD",GILBERT,AZ,85234,0.2,ON,RESTAURANT,INDEPENDENTS,On,YES,"Kris Tremonte","Jake introduced me to the AGM Kris today and we talked about Ritual and how well the rum is doing for them. It is being used in their NA pia colada which is on their printed drink menu. I told Kris about all our other available spirits and he asked me to send him and the GM Julie more info on all of them. I said I would bring them samples of anything they are interested in.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"4 Hands Brewing Co.","Justin Lueken",Thu,20241205,"01:49 PM",4703799,SMORGIES,"150 SMITH AVE N","SAINT PAUL",MN,55102,0.1,ON,BAR,INDEPENDENTS,On,NO,Tom,"Tom isnt the buyer but said come back Monday to catch a manger",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Sweet Justice","Justin Lueken",Thu,20241205,"01:48 PM",4703799,SMORGIES,"150 SMITH AVE N","SAINT PAUL",MN,55102,0.1,ON,BAR,INDEPENDENTS,On,NO,Tom,"Talked with Tom the bartender and they dont currently sell thc",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Climbing Kites","Justin Lueken",Thu,20241205,"01:48 PM",4703799,SMORGIES,"150 SMITH AVE N","SAINT PAUL",MN,55102,0.1,ON,BAR,INDEPENDENTS,On,NO,Tom,"Talked with Tom the bartender and they dont currently sell thc",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Garage Beer","Seth Hahn",Thu,20241205,"01:46 PM",2948530,"BUDS LIQUORS","2139 ABBOTT MARTIN",NASHVILLE,TN,37215,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Dave,"Very small beer selection said keeping what they have but will let me know if things change for placement in store.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"One Tree Hard Cider","Zac Ward",Thu,20241205,"01:46 PM",4220616,"KAIROA BREWING COMPANY","4601 PARK BLVD","SAN DIEGO",CA,92116,0.1,ON,"TASTING ROOM",INDEPENDENTS,On,NO,,"Brewery on Park Blvd - with guest cider and kombucha - they have some wine cocktails and NA beer and coffee options as well. Classic is already in here - Candy & Jess are the contacts, I got her email and left a crisp Apple sample with my card.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Fable,"Seth Hahn",Thu,20241205,"01:46 PM",2948530,"BUDS LIQUORS","2139 ABBOTT MARTIN",NASHVILLE,TN,37215,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Dave,"No thc in said nothing in the near future to bring in. Very small section for everything except liquor and wine.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
CANN,"Seth Hahn",Thu,20241205,"01:46 PM",2948530,"BUDS LIQUORS","2139 ABBOTT MARTIN",NASHVILLE,TN,37215,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Dave,"No thc in said nothing in the near future to bring in. Very small section for everything except liquor and wine.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Zac Ward",Thu,20241205,"01:46 PM",4220616,"KAIROA BREWING COMPANY","4601 PARK BLVD","SAN DIEGO",CA,92116,0.1,ON,"TASTING ROOM",INDEPENDENTS,On,NO,,"Brewery on Park Blvd - with guest cider & kombucha - they have some wine cocktails and NA beer and coffee options as well. Classic is already in here - Candy & Jess are the contacts, I got her email and left samples with my card.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Toppling Goliath","Sam Gard",Thu,20241205,"01:45 PM",100654,"LIBERTY MARKET","230 N GILBERT RD",GILBERT,AZ,85234,0.2,ON,RESTAURANT,INDEPENDENTS,On,YES,Kris,"Jake introduced me to the AGM Kris today and we talked about TG and available options. They only have 4 draft handles and try to keep them local but occasionally rotate non local; right now 3 handles are local and one is Pizza Port (CA). Kris and I exchanged contact info and he asked me to send over my inventory and beer info and he would look it over with the GM Julie.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Time","Eric Graves",Thu,20241205,"01:45 PM",4001743,"UNCLE JULIOS MEXICAN FROM SCRATCH","209 FRANKLIN RD",BRENTWOOD,TN,37027,0.0,ON,RESTAURANT,"UNCLE JULIOS MEXICAN FROM SCRATCH",On,YES,"Dylan Hall","Spoke to Dylan about using Good Time as an additive to drinks. He was open to the idea but needed approval from the district manager, Shanikwa Harris. Will follow back up with samples and see if they are still open to the idea of having a THC option in the menu.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Mason Ale Works","Sam Gard",Thu,20241205,"01:45 PM",100654,"LIBERTY MARKET","230 N GILBERT RD",GILBERT,AZ,85234,0.2,ON,RESTAURANT,INDEPENDENTS,On,YES,Kris,"Jake introduced me to the AGM Kris today and we talked about all our brands and available options. They only have 4 draft handles and try to keep them local but occasionally rotate non local; right now 3 handles are local and one is Pizza Port (CA). Kris and I exchanged contact info and he asked me to send over my inventory and beer info and he would look it over with the GM Julie.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"!mprov Cocktails","Zac Ward",Thu,20241205,"01:45 PM",4220616,"KAIROA BREWING COMPANY","4601 PARK BLVD","SAN DIEGO",CA,92116,0.1,ON,"TASTING ROOM",INDEPENDENTS,On,NO,,"Brewery on Park Blvd - they have some wine cocktails and NA beer and coffee options. Classic is already in here - Candy & Jess are the contacts, I got her email and left samples with my card.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Spirited Hive","Omkar Derasari",Thu,20241205,"01:44 PM",3097290,"PTC WORLD OF BEVERAGES","1115 CROSSTOWN COURT","PEACHTREE CITY",GA,30269,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Brock,"Met with Brock and dropped off some samples he has some RTDs but not a lot. Will follow up with him after brand training and meeting with Joel, empire rep.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Best Day Brewing","Sam Gard",Thu,20241205,"01:43 PM",100654,"LIBERTY MARKET","230 N GILBERT RD",GILBERT,AZ,85234,0.2,ON,RESTAURANT,INDEPENDENTS,On,YES,Kris,"Jake introduced me to the AGM Kris today and they both continued to express how much they love ELC. It is still being featured as their NA beer offering and they are ready for a 2 case reorder this week. I told them about our new Galaxy Ripple and left a sell sheet for them to share with the GM Julie. Kris said he thinks she will be very interested so I told them I would bring a sample by next ...",NO,YES,"BEST DAY - ELECTRO-LIME CERVEZA 4/6/12OZ CANS",PKG,2,,,,,,,,,,,,,,,,,NO,YES,NO,NO,,,NO,NO,,,YES,NO,,,,,,NO,YES,,,,,,,,,,,,,,,,,NO,NO,,
"4 Hands Brewing Co.","Justin Lueken",Thu,20241205,"01:43 PM",4703600,ZAMBONIS,"174 W 7TH","SAINT PAUL",MN,55102,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Greg,"Have to setup a meeting with Tim",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Zac Ward",Thu,20241205,"01:43 PM",4795930,"RED HOUSE PIZZA","4615 PARK BOULEVARD","SAN DIEGO",CA,92116,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,,"GF/Veg pizza spot on Park blvd with beer & wine - they dont open until later but the chef was in prepping - I briefly talked through our brand and left samples with my card. Mike is the contact and I got his email to reach out.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"!mprov Cocktails","Zac Ward",Thu,20241205,"01:42 PM",4795930,"RED HOUSE PIZZA","4615 PARK BOULEVARD","SAN DIEGO",CA,92116,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,,"GF/Veg pizza spot on Park blvd with beer & wine - they dont open until later but the chef was in prepping - I briefly talked through our brand and left samples with my card. Mike is the contact and I got his email to reach out.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Climbing Kites","Justin Lueken",Thu,20241205,"01:42 PM",4703600,ZAMBONIS,"174 W 7TH","SAINT PAUL",MN,55102,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Greg,"Talked with Greg they arent currently selling due to insurance. Will pass them on to Tim the owner",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Sweet Justice","Justin Lueken",Thu,20241205,"01:42 PM",4703600,ZAMBONIS,"174 W 7TH","SAINT PAUL",MN,55102,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Greg,"Talked with Greg they arent currently selling due to insurance. Will pass them on to Tim the owner",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
poppi,"Jay Watson",Thu,20241205,"01:41 PM",3249405,"GREEN SPOT MARKET & FUELS","702 N BUCKNER BLVD",DALLAS,TX,75218,0.0,OFF,"CONVENIENCE/ GAS",INDEPENDENTS,Off,YES,Adam,"Came in on a supplier work with but I was able to discuss the brand with him. Hes been looking for more options in that space and I will follow up with him next week with samples. Being in a convenience space, this would be perfect for him.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Seaborn Cocktails","Matthew Pierce",Thu,20241205,"01:41 PM",4674239,"CORNER OFFICE PIZZA & CRAFT BAR","9450 SCRANTON RD STE 116","SAN DIEGO",CA,92121,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Dawn,"Had to have a quick little pitch introduced Dan into all of our core offerings. Left a couple samples. Its a cute little bar with no liquor gonna reach out to the rep to follow up and Ill follow up soon.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Tumbler & Rocks","Ron Arigo",Thu,20241205,"01:41 PM",4693681,"LEXINGTON WINE & SPIRITS","186 BEDFORD ST STE 2",LEXINGTON,MA,02420,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Raj,"Spoke with Raj, he said that Andy would be the prosper person to speak with. He said that he also owns Westford Wine and Spirits. I will need to follow up with him. I did leave samples.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Left Hand","Matthew Pierce",Thu,20241205,"01:41 PM",4674239,"CORNER OFFICE PIZZA & CRAFT BAR","9450 SCRANTON RD STE 116","SAN DIEGO",CA,92121,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Dawn,"Had to have a quick little pitch introduced Dan into all of our core offerings. Left a couple samples. Its a cute little bar with no liquor gonna reach out to the rep to follow up and Ill follow up soon.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Abnormal,"Matthew Pierce",Thu,20241205,"01:41 PM",4674239,"CORNER OFFICE PIZZA & CRAFT BAR","9450 SCRANTON RD STE 116","SAN DIEGO",CA,92121,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Dawn,"Had to have a quick little pitch introduced Dan into all of our core offerings. Left a couple samples. Its a cute little bar with no liquor gonna reach out to the rep to follow up and Ill follow up soon.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Howie's,"Ron Arigo",Thu,20241205,"01:41 PM",4693681,"LEXINGTON WINE & SPIRITS","186 BEDFORD ST STE 2",LEXINGTON,MA,02420,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Raj,"Spoke with Raj, he said that Andy would be the prosper person to speak with. He said that he also owns Westford Wine and Spirits. I will need to follow up with him. I did leave samples.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Spirited Brands","Jay Watson",Thu,20241205,"01:40 PM",3249405,"GREEN SPOT MARKET & FUELS","702 N BUCKNER BLVD",DALLAS,TX,75218,0.0,OFF,"CONVENIENCE/ GAS",INDEPENDENTS,Off,YES,Adam,"Came in on a supplier work with but I was able to discuss the brand with him. Hes been looking for more options in that space and I will follow up with him next week with samples.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Odell Brewing Co","Jay Watson",Thu,20241205,"01:40 PM",3249405,"GREEN SPOT MARKET & FUELS","702 N BUCKNER BLVD",DALLAS,TX,75218,0.0,OFF,"CONVENIENCE/ GAS",INDEPENDENTS,Off,YES,Adam,"Came in on a supplier work with but I was able to discuss the brand with him. Hes been looking for more options in that space and I will follow up with him next week with samples.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Drew Ashpole",Thu,20241205,"01:40 PM",3971308,"THE THIRSTY GROWLER","5733 HWY 121 STE 230","THE COLONY",TX,75056,0.0,ON,BAR,INDEPENDENTS,On,YES,"Mike Gillum","Spoke with him about bringing in a slim of ipa or riva. He just seemed very indifferent on any of it right now. Im supposed to meet up with Nate later today and will see if he can help me push through one or both",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"High Rise","Jay Watson",Thu,20241205,"01:39 PM",3249405,"GREEN SPOT MARKET & FUELS","702 N BUCKNER BLVD",DALLAS,TX,75218,0.0,OFF,"CONVENIENCE/ GAS",INDEPENDENTS,Off,YES,Adam,"Left some samples with Adam. He currently doesnt work with Dynamo but were going to send someone by to discuss with him. I will follow up with Miguel and make the introduction. Hes very pro-THC in here and already has a lot of brands. I will follow up with him next week to see if someone from Dynamo has reached out.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Tia Linda's","Rich Delk",Thu,20241205,"01:38 PM",3639483,"MUDROCKS TAP AND TAVERN","585 E SOUTH BOULDER RD",LOUISVILLE,CO,80027,0.0,ON,BAR,INDEPENDENTS,On,NO,Amber,"I spoke to the bartender and she let me know that the owner and buyer is in on Wednesdays. This is perfect because I will be back on December 11 which is a Wednesday. I also left a sale sheet my contact information and a sample.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/11/24,
"Good Boy Vodka","Ron Arigo",Thu,20241205,"01:38 PM",4693681,"LEXINGTON WINE & SPIRITS","186 BEDFORD ST STE 2",LEXINGTON,MA,02420,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Andy Patel","Spoke with Raj, they do have several GBV SKUs. He said they dont have any needs at this time",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Payette Brewing Co.","Rich Delk",Thu,20241205,"01:38 PM",3639483,"MUDROCKS TAP AND TAVERN","585 E SOUTH BOULDER RD",LOUISVILLE,CO,80027,0.0,ON,BAR,INDEPENDENTS,On,NO,Amber,"I spoke to the bartender and she let me know that the owner and buyer is in on Wednesdays. This is perfect because I will be back on December 11 which is a Wednesday. I also left a sale sheet my contact information and a sample.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/11/24,
"Bravus Brewing Co","Rich Delk",Thu,20241205,"01:38 PM",3639483,"MUDROCKS TAP AND TAVERN","585 E SOUTH BOULDER RD",LOUISVILLE,CO,80027,0.0,ON,BAR,INDEPENDENTS,On,NO,Amber,"I spoke to the bartender and she let me know that the owner and buyer is in on Wednesdays. This is perfect because I will be back on December 11 which is a Wednesday. I also left a sale sheet my contact information and a sample.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/11/24,
poppi,"Patrick Schroeder",Thu,20241205,"01:38 PM",3997227,"FRYS FOOD & DRUG STORE 681","2929 E OCOTILLO RD",CHANDLER,AZ,85249,0.0,OFF,SUPERMARKET,"FRYS FOOD & DRUG STORE",Off,YES,Nicole,"I had a really good convo with Nicole and we walked the floor where we looked for opportunities for a display. We found a spot in the entrance where we could do about 200 cases and then a side stack for a shipper with 15 cases. She wrote the info down and needed to confirm with the grocery manager. But this is a strong lead!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Spirited Brands","Brad Adams",Thu,20241205,"01:37 PM",2678861,"VILLAGER TAVERN","1719 21ST AVE S",NASHVILLE,TN,37212,0.1,ON,BAR,INDEPENDENTS,On,NO,"Rhonda (bartender)","Followed back up with samples left a month ago.  Andrew was not in today so I spoke w Rhonda. She will pass along my info and sales sheet to Andrew when he returns.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Duvel Moortgat USA","Brad Adams",Thu,20241205,"01:37 PM",2678861,"VILLAGER TAVERN","1719 21ST AVE S",NASHVILLE,TN,37212,0.1,ON,BAR,INDEPENDENTS,On,NO,"Rhonda (bartender)","Followed back up with samples left a month ago.  Andrew was not in today so I spoke w Rhonda. She will pass along my info and sales sheet to Andrew when he returns.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Rogue Ales","Drew Ashpole",Thu,20241205,"01:36 PM",3971308,"THE THIRSTY GROWLER","5733 HWY 121 STE 230","THE COLONY",TX,75056,0.0,ON,BAR,INDEPENDENTS,On,YES,"Mike Gillum","Has rolling Thunder in. Is set for the moment. Very happy with it. Couldnt get him to bite on NW IPA",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,"Has Picture",,,,,,,,,NO,NO,,
Gilde,"Aaron Vowles",Thu,20241205,"01:35 PM",2657188,"FAIR DEAL GROCERY","47 COOPER ST",CHARLESTON,SC,29403,0.0,OFF,"CONVENIENCE/ GAS",INDEPENDENTS,On,YES,Jeremy,"Has already rebuyed",NO,YES,"GILDE - RADLER 6/4/16.9OZ CAN",PKG,1,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"One Tree Hard Cider","Zac Ward",Thu,20241205,"01:34 PM",3948416,"PLUMERIA THAI CUSINE","4661 PARK BLVD","SAN DIEGO",CA,92116,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,,"Vegetarian Thai cuisine with GF options - beer, wine & sake - Bee and Mon make the decisions but arent in until later. They have a Rekorderlig strawberry lime cider? On draft in 1/6bbl - I left lemon basil and my card.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Sturgis Brewing","Peter Eldredge",Thu,20241205,"01:33 PM",99835,"SHARK MARKET","15221 N 32ND ST",PHOENIX,AZ,85032,0.1,OFF,"SMALL GROCERY STORE",INDEPENDENTS,On,YES,Mike,"Stopped in and talked to Mike at shark market. He was incredibly busy with a handful of customers in his store. This is low and Camar and a lot thievery goes on. However, I do feel that Huckleberry sour would do fantastic here even red cut Amber.  I was able to give him a sample and I will follow back up with him next time. Im in this area.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Jeng,"Matt Koch",Thu,20241205,"01:32 PM",4737368,"CABANA CLUB","5012 E 7TH ST",AUSTIN,TX,78702,0.0,ON,BAR,INDEPENDENTS,On,YES,"John Clevar","John and I met to discuss Jeng and go over the sell sheet. John is focusing on some seasonal events currently, but will reach out when he starts to build his poolside menu including THC infused options.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Zac Ward",Thu,20241205,"01:32 PM",3948416,"PLUMERIA THAI CUSINE","4661 PARK BLVD","SAN DIEGO",CA,92116,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,,"Vegetarian Thai cuisine with GF options - beer, wine & sake - Bee and Mon make the decisions but arent in until later. I think we could be a great fit - they have stone delicious and Pizza port honey on draft (1/6bbls) I left samples and my card.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Garage Beer","Drew Ashpole",Thu,20241205,"01:32 PM",3971308,"THE THIRSTY GROWLER","5733 HWY 121 STE 230","THE COLONY",TX,75056,0.0,ON,BAR,INDEPENDENTS,On,YES,"Mike Gillum","Said he needs a light lager and will bring it in, assuming Fischer 59 has it",YES,NO,"GARAGE BEER - 1/2 BBL",Draft,1,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Cantrip,"Jim Javenkoski",Thu,20241205,"01:31 PM",3355334,"SOUTH LOOP MARKET","235 W VAN BUREN ST",CHICAGO,IL,60607,0.0,OFF,SUPERMARKET,"SOUTH LOOP MARKET",Off,NO,"Victoria (Associate)","In collaboration with Leo Cimino (Glunz Wines rep), spoke with Victoria (Associate) because Charles (Director of Operations) was unavailable. This was a follow-up to my sample sharing on 10/9. I will make a follow-up visit on 12/9 to ask for his feedback on the samples and to ask if he is ready to order.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Sweet Justice","Ashley Gibson",Thu,20241205,"01:31 PM",3426382,"BAR LOUIE 17916","2615 MEDICAL CENTER PKWY STE 2395",MURFREESBORO,TN,37129,0.2,ON,RESTAURANT,"BAR LOUIE",On,NO,,"Layton was not available today but I left a sample of elderberry Pom. They are trying to get some thc passed.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"!mprov Cocktails","Zac Ward",Thu,20241205,"01:31 PM",3948416,"PLUMERIA THAI CUSINE","4661 PARK BLVD","SAN DIEGO",CA,92116,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,,"Vegetarian Thai cuisine with GF options - beer, wine & sake - Bee and Mon make the decisions but arent in until later. I think we could be a great fit - I left sell sheet and my card.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Ashley Gibson",Thu,20241205,"01:31 PM",3426382,"BAR LOUIE 17916","2615 MEDICAL CENTER PKWY STE 2395",MURFREESBORO,TN,37129,0.2,ON,RESTAURANT,"BAR LOUIE",On,NO,,"Layton was not available today. They currently have tequila and I pitched rum and gin for consideration.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
